-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,-1,-1,-1,181,181,181,181,-1,-1,-1,-1,181,181,181,-1,-1,181,181,181,-1,-1,-1,-1,181,181,181,181,-1,-1,-1,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,-1,-1,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,-1,-1,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1,-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,-1,-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,-1,-1,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,-1
-1,181,181,181,181,-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1,181,181,181,181,-1
-1,181,181,181,181,-1,-1,-1,-1,-1,181,181,181,181,181,181,181,181,181,181,181,181,-1,-1,-1,-1,-1,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,-1,-1,-1,-1,-1,-1,-1,-1,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,-1,-1,-1,-1,-1,-1,-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1,-1,-1,-1,-1,-1,-1,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,-1,-1,-1,-1,-1,-1,-1,-1,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,-1
-1,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,-1,-1,-1,-1,-1,-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,-1
-1,1463,1463,1463,1463,1463,1463,1463,1463,1463,-1,-1,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,-1
-1,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,-1
